FECHA,confirmed,deaths,estimation,ratio,new confirmed,new deaths,new estimated,new ratio,new confirmed (7d),new deaths (7d),new estimated (7d),new ratio (7d)
2020-08-18,202032,6544,809700.0,0.24951463505001853,4377,172,16300.0,0.2685276073619632,4373.0,150.28571428571428,16442.85714285714,0.2659513466550826
2020-08-19,207375,6698,826700.0,0.25084674005080443,5343,154,17000.0,0.31429411764705883,4439.714285714285,154.28571428571428,16857.14285714286,0.2633728813559322
2020-08-20,213290,6839,843400.0,0.25289305193265355,5915,141,16700.0,0.35419161676646704,4532.428571428572,153.14285714285714,17571.428571428572,0.2579430894308943
2020-08-21,218684,6994,863600.0,0.2532237146827235,5394,155,20200.0,0.26702970297029704,4796.571428571428,159.0,18142.85714285714,0.26437795275590553
2020-08-22,223481,7157,882200.0,0.2533223758784856,4797,163,18600.0,0.2579032258064516,5002.857142857143,156.85714285714286,18585.714285714286,0.2691775557263643
2020-08-23,225991,7287,900600.0,0.2509338218965134,2510,130,18400.0,0.13641304347826086,5179.714285714285,154.0,18828.571428571428,0.2750986342943854
2020-08-24,231231,7485,920400.0,0.25122881355932203,5240,198,19800.0,0.26464646464646463,5325.428571428572,156.42857142857142,19014.285714285714,0.28007513148009017
2020-08-25,237052,7642,939800.0,0.2522366460949138,5821,157,19400.0,0.3000515463917526,5456.0,157.57142857142858,18914.285714285714,0.2884592145015106
2020-08-26,243633,7776,958500.0,0.2541815336463224,6581,134,18700.0,0.3519251336898396,5513.857142857143,158.57142857142858,18757.14285714286,0.29396039603960394
2020-08-27,250568,7934,976500.0,0.2565980542754736,6935,158,18000.0,0.3852777777777778,5641.0,163.85714285714286,18842.85714285714,0.2993707354056103
2020-08-28,256876,8097,996000.0,0.25790763052208837,6308,163,19500.0,0.3234871794871795,5695.428571428572,164.42857142857142,18328.571428571428,0.3107404520654716
2020-08-29,262078,8267,1013500.0,0.2585870744943266,5202,170,17500.0,0.29725714285714283,5749.857142857143,168.57142857142858,18114.285714285714,0.3174211356466877
2020-08-30,265478,8434,1032500.0,0.2571215496368039,3400,167,19000.0,0.17894736842105263,5709.571428571428,175.71428571428572,17757.14285714286,0.3215366049879324
2020-08-31,271099,8636,1048700.0,0.2585095832936016,5621,202,16200.0,0.3469753086419753,5555.428571428572,181.42857142857142,17600.0,0.3156493506493507
2020-09-01,277301,8822,1066600.0,0.2599859366210388,6202,186,17900.0,0.3464804469273743,5437.142857142857,185.85714285714286,17842.85714285714,0.30472377902321857
2020-09-02,283600,9006,1082800.0,0.26191355744366457,6299,184,16200.0,0.38882716049382715,5388.857142857143,188.28571428571428,18014.285714285714,0.29914353687549566
2020-09-03,289456,9204,1099700.0,0.2632136037101028,5856,198,16900.0,0.34650887573964495,5299.571428571428,190.14285714285714,18057.14285714286,0.29348892405063287
2020-09-04,294936,9398,1120900.0,0.2631242751360514,5480,194,21200.0,0.25849056603773585,5260.0,189.14285714285714,18257.14285714286,0.2881064162754303
2020-09-05,299800,9585,1139600.0,0.2630747630747631,4864,187,18700.0,0.2601069518716578,5291.857142857143,187.57142857142858,18171.428571428572,0.2912185534591195
2020-09-06,302575,9765,1158900.0,0.2610881007852274,2775,180,19300.0,0.14378238341968913,5311.714285714285,188.42857142857142,18242.85714285714,0.2911667971808927
2020-09-07,307919,9960,1176500.0,0.2617246068848279,5344,195,17600.0,0.30363636363636365,5318.428571428572,183.28571428571428,17985.714285714286,0.2957029388403495
2020-09-08,314344,10135,1193800.0,0.26331378790417154,6425,175,17300.0,0.3713872832369942,5442.571428571428,181.14285714285714,17514.285714285714,0.3107504078303426
2020-09-09,320782,10325,1210500.0,0.26499958694754233,6438,190,16700.0,0.38550898203592815,5452.571428571428,177.57142857142858,17114.285714285714,0.3185976627712855
2020-09-10,326685,10487,1225600.0,0.2665510770234987,5903,162,15100.0,0.3909271523178808,5443.857142857143,176.0,16714.285714285714,0.32570085470085475
2020-09-11,333034,10666,1243500.0,0.26781986328910334,6349,179,17900.0,0.3546927374301676,5440.714285714285,178.42857142857142,16528.571428571428,0.32917026793431287
2020-09-12,337968,10828,1259400.0,0.26835636017151027,4934,162,15900.0,0.31031446540880503,5357.857142857143,180.14285714285714,16500.0,0.32471861471861474
2020-09-13,340682,10997,1275900.0,0.2670130888000627,2714,169,16500.0,0.16448484848484848,5268.285714285715,180.57142857142858,16357.142857142859,0.3220786026200873
2020-09-14,346004,11209,1292200.0,0.26776350410153227,5322,212,16300.0,0.32650306748466257,5288.857142857143,182.57142857142858,16342.857142857141,0.32361888111888115
2020-09-15,351849,11396,1309300.0,0.2687306194149546,5845,187,17100.0,0.341812865497076,5148.142857142857,181.71428571428572,16314.285714285714,0.3155604203152364
2020-09-16,357660,11589,1325000.0,0.2699320754716981,5811,193,15700.0,0.37012738853503185,5018.0,182.42857142857142,16085.714285714286,0.3119538188277087
2020-09-17,363707,11765,1340000.0,0.2714231343283582,6047,176,15000.0,0.40313333333333334,4931.428571428572,179.85714285714286,16085.714285714286,0.30657193605683836
2020-09-18,369071,11938,1357700.0,0.2718354570229064,5364,173,17700.0,0.3030508474576271,4819.142857142857,175.14285714285714,16057.142857142859,0.3001245551601423
2020-09-19,373094,12105,1372000.0,0.2719344023323615,4023,167,14300.0,0.28132867132867134,4705.571428571428,171.14285714285714,14700.0,0.32010689990281826
2020-09-20,375202,12256,1388500.0,0.2702211019085344,2108,151,16500.0,0.12775757575757576,4684.857142857143,167.14285714285714,13485.714285714286,0.3473940677966102
2020-09-21,379738,12435,1404600.0,0.27035312544496654,4536,179,16100.0,0.2817391304347826,4618.142857142857,165.28571428571428,12957.142857142859,0.35641675854465266
2020-09-22,384788,12594,1412200.0,0.27247415380257756,5050,159,7600.0,0.6644736842105263,4640.428571428572,165.0,11514.285714285714,0.403014888337469
2020-09-23,390454,12759,1419400.0,0.2750838382415105,5666,165,7200.0,0.7869444444444444,4652.571428571428,163.57142857142858,10314.285714285714,0.4510803324099723
2020-09-24,396034,12922,1430700.0,0.27681135108688054,5580,163,11300.0,0.49380530973451325,4677.285714285715,163.42857142857142,8714.285714285714,0.5367377049180329
2020-09-25,401554,13093,1438300.0,0.27918653966488216,5520,171,7600.0,0.7263157894736842,4715.142857142857,163.14285714285714,7100.0,0.6641046277665995
2020-09-26,405662,13250,1444200.0,0.2808904583852652,4108,157,5900.0,0.696271186440678,4852.571428571428,160.85714285714286,6600.0,0.7352380952380952
2020-09-27,407943,13400,1449500.0,0.28143704725767504,2281,150,5300.0,0.430377358490566,4781.428571428572,160.85714285714286,5642.857142857143,0.8473417721518988
2020-09-28,412744,13577,1454300.0,0.2838093928350409,4801,177,4800.0,1.0002083333333334,4745.714285714285,160.57142857142858,,
2020-09-29,418756,13720,1458400.0,0.2871338453099287,6012,143,4100.0,1.4663414634146341,4702.428571428572,147.0,,
2020-09-30,423924,13885,1458900.0,0.290577832613613,5168,165,500.0,10.336,4681.0,134.85714285714286,,
